IBT,stimulus_number
976.8000000000001,83
932.4000000000002,83
976.8000000000001,83
999.0000000000001,83
999.0000000000001,83
954.6000000000003,83
999.0000000000001,83
987.9000000000001,83
954.6000000000003,83
965.7000000000002,83
965.7000000000002,83
965.7000000000002,83
976.8000000000001,83
932.4000000000002,83
999.0000000000001,83
999.0000000000001,83
987.9000000000001,83
965.7000000000002,83
976.8000000000001,83
954.6000000000003,83
987.9000000000001,83
976.8000000000001,83
954.6000000000003,83
954.6000000000003,83
976.8000000000001,83
943.5000000000002,83
954.6000000000003,83
943.5000000000002,83
943.5000000000002,83
943.5000000000002,85
932.4000000000002,85
976.8000000000001,85
943.5000000000002,85
987.9000000000001,85
943.5000000000002,85
987.9000000000001,85
965.7000000000002,85
1010.1000000000001,85
1010.1000000000001,85
999.0000000000001,85
1010.1000000000001,87
1010.1000000000001,87
976.8000000000001,87
954.6000000000003,87
965.7000000000002,89
943.5000000000002,89
965.7000000000002,89
943.5000000000002,89
954.6000000000003,89
965.7000000000002,89
999.0000000000001,89
943.5000000000002,89
987.9000000000001,89
999.0000000000001,89
1010.1000000000001,89
987.9000000000001,89
987.9000000000001,89
1010.1000000000001,89
1021.2,89
1032.3000000000002,89
1010.1000000000001,89
1021.2,89
1032.3000000000002,89
1021.2,89
1010.1000000000001,89
1010.1000000000001,89
999.0000000000001,89
965.7000000000002,89
965.7000000000002,89
954.6000000000003,89
954.6000000000003,89
999.0000000000001,89
987.9000000000001,90
1010.1000000000001,91
999.0000000000001,91
1021.2,91
987.9000000000001,91
1021.2,91
1021.2,91
1032.3000000000002,91
1021.2,91
1021.2,91
1032.3000000000002,91
999.0000000000001,91
954.6000000000003,91
1010.1000000000001,93
976.8000000000001,93
965.7000000000002,93
965.7000000000002,93
965.7000000000002,95
954.6000000000003,95
921.3000000000002,95
899.1,95
921.3000000000002,95
932.4000000000002,95
954.6000000000003,95
943.5000000000002,95
954.6000000000003,95
976.8000000000001,95
987.9000000000001,95
987.9000000000001,95
976.8000000000001,95
987.9000000000001,95
987.9000000000001,95
987.9000000000001,95
976.8000000000001,95
999.0000000000001,95
999.0000000000001,95
1010.1000000000001,95
1010.1000000000001,95
1010.1000000000001,95
976.8000000000001,97
976.8000000000001,97
987.9000000000001,97
1010.1000000000001,97
999.0000000000001,97
1021.2,97
1010.1000000000001,97
987.9000000000001,97
999.0000000000001,97
987.9000000000001,97
999.0000000000001,97
1010.1000000000001,98
987.9000000000001,99
999.0000000000001,99
965.7000000000002,99
965.7000000000002,101
921.3000000000002,101
954.6000000000003,101
943.5000000000002,101
965.7000000000002,101
921.3000000000002,101
965.7000000000002,101
954.6000000000003,101
965.7000000000002,101
932.4000000000002,101
954.6000000000003,101
965.7000000000002,101
954.6000000000003,101
976.8000000000001,101
987.9000000000001,101
976.8000000000001,101
987.9000000000001,101
965.7000000000002,101
976.8000000000001,101
987.9000000000001,101
987.9000000000001,101
932.4000000000002,101
965.7000000000002,101
965.7000000000002,101
954.6000000000003,101
954.6000000000003,101
954.6000000000003,101
976.8000000000001,101
987.9000000000001,101
976.8000000000001,101
954.6000000000003,101
1010.1000000000001,101
976.8000000000001,101
1010.1000000000001,101
987.9000000000001,101
1010.1000000000001,103
976.8000000000001,103
1010.1000000000001,103
976.8000000000001,103
987.9000000000001,103
954.6000000000003,103
976.8000000000001,103
976.8000000000001,103
954.6000000000003,103
976.8000000000001,103
987.9000000000001,103
965.7000000000002,103
954.6000000000003,103
999.0000000000001,105
965.7000000000002,105
987.9000000000001,105
921.3000000000002,105
932.4000000000002,107
954.6000000000003,107
932.4000000000002,107
943.5000000000002,107
932.4000000000002,107
910.2000000000002,107
899.1,107
910.2000000000002,107
910.2000000000002,107
921.3000000000002,107
921.3000000000002,107
965.7000000000002,107
932.4000000000002,107
954.6000000000003,107
954.6000000000003,107
954.6000000000003,107
943.5000000000002,107
976.8000000000001,107
965.7000000000002,107
954.6000000000003,107
965.7000000000002,107
976.8000000000001,107
976.8000000000001,107
943.5000000000002,107
932.4000000000002,107
943.5000000000002,107
921.3000000000002,107
965.7000000000002,107
921.3000000000002,107
932.4000000000002,107
932.4000000000002,107
932.4000000000002,109
876.9000000000001,109
954.6000000000003,109
999.0000000000001,109
910.2000000000002,109
921.3000000000002,109
976.8000000000001,109
987.9000000000001,109
976.8000000000001,109
954.6000000000003,109
954.6000000000003,109
943.5000000000002,111
910.2000000000002,111
932.4000000000002,111
932.4000000000002,112
910.2000000000002,113
932.4000000000002,113
921.3000000000002,113
921.3000000000002,113
932.4000000000002,113
910.2000000000002,113
932.4000000000002,113
943.5000000000002,113
943.5000000000002,113
943.5000000000002,113
954.6000000000003,113
976.8000000000001,113
987.9000000000001,113
987.9000000000001,113
965.7000000000002,113
976.8000000000001,113
987.9000000000001,113
943.5000000000002,113
943.5000000000002,113
954.6000000000003,113
965.7000000000002,113
921.3000000000002,113
954.6000000000003,113
943.5000000000002,113
965.7000000000002,113
954.6000000000003,113
999.0000000000001,113
999.0000000000001,113
1021.2,113
999.0000000000001,113
1032.3000000000002,113
1032.3000000000002,113
965.7000000000002,113
987.9000000000001,113
976.8000000000001,113
954.6000000000003,115
943.5000000000002,115
965.7000000000002,115
943.5000000000002,115
954.6000000000003,115
943.5000000000002,115
976.8000000000001,115
943.5000000000002,115
943.5000000000002,115
965.7000000000002,115
987.9000000000001,115
987.9000000000001,115
1010.1000000000001,115
1021.2,117
1043.4,117
999.0000000000001,117
987.9000000000001,119
999.0000000000001,119
943.5000000000002,119
943.5000000000002,119
943.5000000000002,119
965.7000000000002,119
921.3000000000002,119
921.3000000000002,119
965.7000000000002,119
932.4000000000002,119
910.2000000000002,119
921.3000000000002,119
921.3000000000002,119
932.4000000000002,119
888.0000000000001,119
899.1,119
910.2000000000002,119
899.1,119
910.2000000000002,119
888.0000000000001,119
932.4000000000002,119
943.5000000000002,119
943.5000000000002,119
943.5000000000002,119
954.6000000000003,119
954.6000000000003,119
987.9000000000001,119
965.7000000000002,119
954.6000000000003,119
954.6000000000003,119
932.4000000000002,119
899.1,119
910.2000000000002,119
899.1,119
899.1,119
910.2000000000002,119
921.3000000000002,120
910.2000000000002,121
921.3000000000002,121
954.6000000000003,121
976.8000000000001,121
999.0000000000001,121
1021.2,121
1021.2,121
1010.1000000000001,121
999.0000000000001,121
976.8000000000001,121
965.7000000000002,121
965.7000000000002,121
943.5000000000002,121
921.3000000000002,121
932.4000000000002,121
932.4000000000002,121
943.5000000000002,121
932.4000000000002,121
943.5000000000002,121
954.6000000000003,121
954.6000000000003,121
965.7000000000002,121
932.4000000000002,121
987.9000000000001,121
987.9000000000001,121
999.0000000000001,121
987.9000000000001,121
1010.1000000000001,121
1010.1000000000001,121
987.9000000000001,121
1010.1000000000001,121
987.9000000000001,121
1010.1000000000001,121
965.7000000000002,121
976.8000000000001,121
987.9000000000001,121
987.9000000000001,121
999.0000000000001,121
987.9000000000001,121
1010.1000000000001,121
987.9000000000001,123
987.9000000000001,123
987.9000000000001,123
965.7000000000002,124
943.5000000000002,125
932.4000000000002,125
954.6000000000003,125
943.5000000000002,125
976.8000000000001,125
999.0000000000001,125
999.0000000000001,125
999.0000000000001,125
987.9000000000001,125
954.6000000000003,125
987.9000000000001,125
932.4000000000002,125
954.6000000000003,125
888.0000000000001,125
865.8000000000001,125
843.6,125
854.7,125
777.0000000000002,125
799.2000000000002,125
821.4000000000001,125
810.3000000000002,125
899.1,125
954.6000000000003,125
1010.1000000000001,125
1032.3000000000002,127
1043.4,127
1054.5,127
1043.4,127
1021.2,127
1010.1000000000001,127
987.9000000000001,127
976.8000000000001,127
943.5000000000002,127
921.3000000000002,127
932.4000000000002,127
932.4000000000002,129
965.7000000000002,129
932.4000000000002,129
965.7000000000002,129
987.9000000000001,131
1021.2,131
1010.1000000000001,131
1032.3000000000002,131
1054.5,131
1065.6000000000001,131
1010.1000000000001,131
1010.1000000000001,131
999.0000000000001,131
965.7000000000002,131
954.6000000000003,131
932.4000000000002,131
932.4000000000002,131
954.6000000000003,131
943.5000000000002,131
965.7000000000002,131
976.8000000000001,131
943.5000000000002,131
954.6000000000003,131
965.7000000000002,131
976.8000000000001,131
965.7000000000002,131
976.8000000000001,131
987.9000000000001,131
965.7000000000002,131
943.5000000000002,131
965.7000000000002,131
943.5000000000002,131
954.6000000000003,131
921.3000000000002,131
943.5000000000002,131
954.6000000000003,131
987.9000000000001,131
999.0000000000001,131
1010.1000000000001,133
1032.3000000000002,133
1010.1000000000001,133
1043.4,133
1021.2,133
1021.2,133
1010.1000000000001,133
1032.3000000000002,133
1032.3000000000002,133
1021.2,133
987.9000000000001,133
1010.1000000000001,134
1043.4,135
1032.3000000000002,135
987.9000000000001,135
1032.3000000000002,137
1043.4,137
1010.1000000000001,137
1010.1000000000001,137
1032.3000000000002,137
1021.2,137
965.7000000000002,137
999.0000000000001,137
1010.1000000000001,137
1010.1000000000001,137
999.0000000000001,137
1021.2,137
1043.4,137
1043.4,137
1021.2,137
1021.2,137
1010.1000000000001,137
976.8000000000001,137
1010.1000000000001,137
965.7000000000002,137
976.8000000000001,137
965.7000000000002,137
987.9000000000001,137
1010.1000000000001,137
1032.3000000000002,137
1010.1000000000001,137
1010.1000000000001,137
1021.2,137
1032.3000000000002,137
999.0000000000001,137
1032.3000000000002,137
1021.2,137
1010.1000000000001,137
1010.1000000000001,139
1010.1000000000001,139
1010.1000000000001,139
999.0000000000001,139
1021.2,139
1032.3000000000002,139
1043.4,139
1010.1000000000001,139
1021.2,139
1021.2,139
954.6000000000003,139
999.0000000000001,139
999.0000000000001,141
987.9000000000001,141
976.8000000000001,141
976.8000000000001,143
999.0000000000001,143
987.9000000000001,143
976.8000000000001,143
987.9000000000001,143
1021.2,143
1010.1000000000001,143
987.9000000000001,143
1021.2,143
1043.4,143
1021.2,143
1043.4,143
1065.6000000000001,143
1043.4,143
1010.1000000000001,143
999.0000000000001,143
999.0000000000001,143
987.9000000000001,143
954.6000000000003,143
965.7000000000002,143
1010.1000000000001,143
999.0000000000001,143
999.0000000000001,143
1032.3000000000002,143
1032.3000000000002,143
1021.2,143
1010.1000000000001,143
1010.1000000000001,143
1032.3000000000002,143
1021.2,143
976.8000000000001,143
999.0000000000001,143
999.0000000000001,143
999.0000000000001,143
965.7000000000002,145
987.9000000000001,145
1010.1000000000001,145
1021.2,145
1010.1000000000001,145
1054.5,145
1098.9,145
1065.6000000000001,145
1032.3000000000002,145
1043.4,145
1032.3000000000002,145
1032.3000000000002,145
1010.1000000000001,145
1010.1000000000001,145
976.8000000000001,145
987.9000000000001,147
954.6000000000003,147
888.0000000000001,147
987.9000000000001,149
965.7000000000002,149
987.9000000000001,149
1043.4,149
1043.4,149
1021.2,149
1043.4,149
1032.3000000000002,149
1032.3000000000002,149
1021.2,149
987.9000000000001,149
999.0000000000001,149
999.0000000000001,149
976.8000000000001,149
987.9000000000001,149
976.8000000000001,149
987.9000000000001,149
954.6000000000003,149
943.5000000000002,149
954.6000000000003,149
965.7000000000002,149
976.8000000000001,149
1021.2,149
1043.4,151
1054.5,151
1054.5,151
1065.6000000000001,151
1087.8000000000002,151
1076.7,151
1043.4,151
1021.2,151
1010.1000000000001,151
999.0000000000001,151
976.8000000000001,151
987.9000000000001,153
987.9000000000001,153
987.9000000000001,153
987.9000000000001,153
1043.4,153
1054.5,153
1054.5,153
1054.5,155
1076.7,155
1076.7,155
1054.5,155
1054.5,155
999.0000000000001,155
1010.1000000000001,157
1010.1000000000001,157
1010.1000000000001,157
976.8000000000001,157
987.9000000000001,157
965.7000000000002,157
976.8000000000001,157
932.4000000000002,157
943.5000000000002,157
954.6000000000003,157
965.7000000000002,157
943.5000000000002,157
976.8000000000001,157
1021.2,157
1043.4,157
1021.2,157
1021.2,157
1032.3000000000002,157
1021.2,157
999.0000000000001,157
999.0000000000001,157
987.9000000000001,157
999.0000000000001,157
954.6000000000003,157
965.7000000000002,157
987.9000000000001,157
943.5000000000002,157
954.6000000000003,157
976.8000000000001,157
965.7000000000002,159
943.5000000000002,159
943.5000000000002,159
976.8000000000001,159
1010.1000000000001,159
987.9000000000001,159
999.0000000000001,161
1010.1000000000001,161
954.6000000000003,161
976.8000000000001,161
976.8000000000001,161
976.8000000000001,163
943.5000000000002,163
987.9000000000001,163
976.8000000000001,163
943.5000000000002,165
954.6000000000003,165
999.0000000000001,165
954.6000000000003,165
954.6000000000003,165
965.7000000000002,165
976.8000000000001,165
954.6000000000003,165
965.7000000000002,165
976.8000000000001,165
987.9000000000001,165
976.8000000000001,165
976.8000000000001,165
987.9000000000001,165
976.8000000000001,165
965.7000000000002,165
987.9000000000001,165
999.0000000000001,165
999.0000000000001,165
999.0000000000001,165
999.0000000000001,165
1010.1000000000001,165
1010.1000000000001,165
976.8000000000001,167
987.9000000000001,167
965.7000000000002,167
976.8000000000001,167
943.5000000000002,167
965.7000000000002,167
976.8000000000001,167
954.6000000000003,167
954.6000000000003,167
976.8000000000001,167
954.6000000000003,167
965.7000000000002,167
987.9000000000001,169
987.9000000000001,169
965.7000000000002,169
932.4000000000002,171
965.7000000000002,171
943.5000000000002,171
965.7000000000002,171
965.7000000000002,171
976.8000000000001,171
999.0000000000001,171
987.9000000000001,171
1010.1000000000001,171
1021.2,171
1010.1000000000001,171
1021.2,171
1010.1000000000001,171
1010.1000000000001,171
987.9000000000001,171
999.0000000000001,171
1010.1000000000001,171
999.0000000000001,171
965.7000000000002,171
976.8000000000001,171
987.9000000000001,171
987.9000000000001,171
999.0000000000001,171
1032.3000000000002,171
1032.3000000000002,171
1021.2,171
1032.3000000000002,173
1032.3000000000002,173
1032.3000000000002,173
1021.2,173
1021.2,173
1032.3000000000002,173
1010.1000000000001,173
987.9000000000001,173
976.8000000000001,173
987.9000000000001,173
987.9000000000001,173
976.8000000000001,173
976.8000000000001,175
987.9000000000001,175
965.7000000000002,175
932.4000000000002,175
954.6000000000003,177
954.6000000000003,177
954.6000000000003,177
954.6000000000003,177
987.9000000000001,177
987.9000000000001,177
943.5000000000002,177
976.8000000000001,177
987.9000000000001,177
976.8000000000001,177
976.8000000000001,177
987.9000000000001,177
999.0000000000001,177
999.0000000000001,177
976.8000000000001,177
999.0000000000001,177
976.8000000000001,177
932.4000000000002,177
943.5000000000002,177
954.6000000000003,177
954.6000000000003,177
910.2000000000002,177
965.7000000000002,177
954.6000000000003,179
965.7000000000002,179
965.7000000000002,179
999.0000000000001,179
1010.1000000000001,179
1021.2,179
999.0000000000001,179
1010.1000000000001,179
987.9000000000001,179
987.9000000000001,179
954.6000000000003,179
987.9000000000001,179
976.8000000000001,181
976.8000000000001,181
965.7000000000002,181
976.8000000000001,181
954.6000000000003,183
954.6000000000003,183
965.7000000000002,183
954.6000000000003,183
965.7000000000002,183
954.6000000000003,183
987.9000000000001,183
999.0000000000001,183
999.0000000000001,183
976.8000000000001,183
987.9000000000001,183
1010.1000000000001,183
999.0000000000001,183
987.9000000000001,183
999.0000000000001,183
1010.1000000000001,183
1021.2,183
999.0000000000001,183
954.6000000000003,183
910.2000000000002,183
910.2000000000002,183
899.1,183
954.6000000000003,183
932.4000000000002,183
943.5000000000002,183
965.7000000000002,183
999.0000000000001,183
1010.1000000000001,183
1021.2,183
999.0000000000001,183
1021.2,183
1021.2,183
976.8000000000001,183
999.0000000000001,183
999.0000000000001,184
987.9000000000001,185
965.7000000000002,185
1010.1000000000001,185
1032.3000000000002,185
1054.5,185
1043.4,185
1076.7,185
1065.6000000000001,185
1043.4,185
1043.4,185
1021.2,185
987.9000000000001,185
999.0000000000001,186
1010.1000000000001,187
1010.1000000000001,187
987.9000000000001,187
1021.2,189
1010.1000000000001,189
1010.1000000000001,189
999.0000000000001,189
1032.3000000000002,189
1021.2,189
987.9000000000001,189
999.0000000000001,189
1010.1000000000001,189
1010.1000000000001,189
976.8000000000001,189
976.8000000000001,189
987.9000000000001,189
965.7000000000002,189
954.6000000000003,189
976.8000000000001,189
965.7000000000002,189
965.7000000000002,189
943.5000000000002,189
965.7000000000002,189
965.7000000000002,189
976.8000000000001,189
965.7000000000002,189
987.9000000000001,189
987.9000000000001,189
987.9000000000001,189
976.8000000000001,189
965.7000000000002,189
976.8000000000001,189
1010.1000000000001,189
987.9000000000001,189
999.0000000000001,189
999.0000000000001,189
1010.1000000000001,189
999.0000000000001,189
999.0000000000001,189
999.0000000000001,189
987.9000000000001,189
999.0000000000001,189
976.8000000000001,189
976.8000000000001,189
965.7000000000002,189
976.8000000000001,189
987.9000000000001,189
976.8000000000001,189
976.8000000000001,191
965.7000000000002,191
954.6000000000003,191
954.6000000000003,191
965.7000000000002,191
965.7000000000002,191
987.9000000000001,191
1010.1000000000001,191
999.0000000000001,191
1010.1000000000001,191
1021.2,191
1021.2,191
1010.1000000000001,191
999.0000000000001,193
1021.2,193
987.9000000000001,193
954.6000000000003,195
976.8000000000001,195
999.0000000000001,195
1021.2,195
1054.5,195
1032.3000000000002,195
1021.2,195
1032.3000000000002,195
1010.1000000000001,195
1010.1000000000001,195
965.7000000000002,195
987.9000000000001,195
987.9000000000001,195
965.7000000000002,195
965.7000000000002,195
976.8000000000001,195
987.9000000000001,195
999.0000000000001,195
1010.1000000000001,195
1032.3000000000002,195
1032.3000000000002,195
1032.3000000000002,195
1032.3000000000002,195
1032.3000000000002,195
1032.3000000000002,195
1032.3000000000002,195
1043.4,195
1021.2,195
1032.3000000000002,195
1032.3000000000002,195
1043.4,195
1021.2,195
1021.2,195
1021.2,195
1021.2,195
1032.3000000000002,195
1043.4,195
1043.4,195
999.0000000000001,195
1043.4,195
1054.5,195
1043.4,195
1032.3000000000002,195
1021.2,195
1032.3000000000002,196
987.9000000000001,197
987.9000000000001,197
999.0000000000001,197
987.9000000000001,197
1010.1000000000001,197
1010.1000000000001,197
999.0000000000001,197
999.0000000000001,197
1043.4,197
1032.3000000000002,197
1010.1000000000001,197
1032.3000000000002,197
1021.2,199
1010.1000000000001,199
976.8000000000001,199
999.0000000000001,201
987.9000000000001,201
976.8000000000001,201
999.0000000000001,201
1010.1000000000001,201
1021.2,201
999.0000000000001,201
1010.1000000000001,201
1021.2,201
1010.1000000000001,201
987.9000000000001,201
987.9000000000001,201
1010.1000000000001,201
999.0000000000001,201
976.8000000000001,201
976.8000000000001,201
976.8000000000001,201
987.9000000000001,201
987.9000000000001,201
1010.1000000000001,201
1021.2,201
1043.4,201
1010.1000000000001,201
1032.3000000000002,201
1032.3000000000002,201
1043.4,201
1010.1000000000001,201
1043.4,201
1043.4,201
1043.4,201
1010.1000000000001,201
1010.1000000000001,201
1021.2,201
987.9000000000001,201
999.0000000000001,203
976.8000000000001,203
1021.2,203
1010.1000000000001,203
1076.7,203
1110.0,203
1121.1000000000001,203
1087.8000000000002,203
1076.7,203
1054.5,203
1032.3000000000002,204
1021.2,205
999.0000000000001,205
976.8000000000001,205
987.9000000000001,207
999.0000000000001,207
987.9000000000001,207
976.8000000000001,207
976.8000000000001,207
999.0000000000001,207
976.8000000000001,207
954.6000000000003,207
999.0000000000001,207
1010.1000000000001,207
999.0000000000001,207
999.0000000000001,207
1010.1000000000001,207
1010.1000000000001,207
976.8000000000001,207
987.9000000000001,207
999.0000000000001,207
999.0000000000001,207
965.7000000000002,207
976.8000000000001,207
999.0000000000001,207
987.9000000000001,207
965.7000000000002,207
976.8000000000001,207
976.8000000000001,207
943.5000000000002,207
954.6000000000003,207
954.6000000000003,207
954.6000000000003,207
932.4000000000002,207
943.5000000000002,207
954.6000000000003,207
943.5000000000002,207
932.4000000000002,207
954.6000000000003,207
932.4000000000002,209
932.4000000000002,209
921.3000000000002,209
932.4000000000002,209
954.6000000000003,209
987.9000000000001,209
1043.4,209
1076.7,209
1098.9,209
1065.6000000000001,209
1076.7,209
1054.5,209
999.0000000000001,211
999.0000000000001,211
987.9000000000001,211
954.6000000000003,211
921.3000000000002,213
921.3000000000002,213
910.2000000000002,213
854.7,213
865.8000000000001,213
854.7,213
854.7,213
843.6,213
854.7,213
821.4000000000001,213
854.7,213
854.7,213
865.8000000000001,213
899.1,213
876.9000000000001,213
910.2000000000002,213
921.3000000000002,213
921.3000000000002,213
954.6000000000003,213
943.5000000000002,213
965.7000000000002,213
1010.1000000000001,213
1032.3000000000002,213
1043.4,213
1043.4,213
1032.3000000000002,213
1032.3000000000002,213
1010.1000000000001,213
1021.2,213
1010.1000000000001,213
1010.1000000000001,213
999.0000000000001,213
976.8000000000001,213
943.5000000000002,213
921.3000000000002,213
965.7000000000002,213
943.5000000000002,215
954.6000000000003,215
987.9000000000001,215
976.8000000000001,215
987.9000000000001,215
987.9000000000001,215
1021.2,215
1010.1000000000001,215
999.0000000000001,215
999.0000000000001,215
1021.2,215
1021.2,215
987.9000000000001,217
999.0000000000001,217
976.8000000000001,217
987.9000000000001,217
932.4000000000002,219
965.7000000000002,219
987.9000000000001,219
1021.2,219
1021.2,219
1021.2,219
1043.4,219
1054.5,219
1021.2,219
1043.4,219
1043.4,219
1032.3000000000002,219
987.9000000000001,219
976.8000000000001,219
987.9000000000001,219
976.8000000000001,219
965.7000000000002,219
976.8000000000001,219
999.0000000000001,219
999.0000000000001,219
976.8000000000001,219
999.0000000000001,219
1010.1000000000001,221
999.0000000000001,221
976.8000000000001,221
999.0000000000001,221
987.9000000000001,221
987.9000000000001,221
987.9000000000001,221
976.8000000000001,221
987.9000000000001,221
1010.1000000000001,221
999.0000000000001,221
987.9000000000001,221
965.7000000000002,223
987.9000000000001,223
987.9000000000001,223
1010.1000000000001,225
999.0000000000001,225
999.0000000000001,225
976.8000000000001,225
965.7000000000002,225
954.6000000000003,225
943.5000000000002,225
